"game_id","time","human_id","ai_id","prolific_id","condition","difficulty","confidence","comments","game","round","human_action","human_rt","ai_action","ai_rt","winner","ai_action_prev","human_action_prev","pred_a1_level0","pred_a2_level0","pred_a3_level0","pred_a4_level0","pred_a5_level0","pred_a1_level1","pred_a2_level1","pred_a3_level1","pred_a4_level1","pred_a5_level1","pred_a1_level2","pred_a2_level2","pred_a3_level2","pred_a4_level2","pred_a5_level2","ai_action_num","human_action_num","score","block","h_action","a_action","QLS_lik","Bayes_NT_lik","Bayes_Tr_lik"
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",30,"rock",2449,"rock",2462.31379809416,"tie","paper","scissors",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,"R","R",0.376876540479278,0.118051071145613,0.122291391324971
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",31,"paper",2179,"paper",1195.05507898018,"tie","rock","rock",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,2,"P","P",0.0367401735856121,0.12374195104038,0.253392763804407
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",32,"rock",1363,"paper",1702.89209050686,"ai","paper","paper",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,-1,2,"R","P",0.9068297675453,0.748679760437554,0.449486017341967
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",33,"rock",4985,"paper",506.501811339871,"ai","paper","rock",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,-1,2,"R","P",0.333333333333333,0.121496798519306,0.130516856340395
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",34,"paper",1879,"paper",2693.06115757733,"tie","paper","rock",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,2,"P","P",0.383451656090911,0.126175918938812,0.247144811973452
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",35,"rock",1215,"scissors",1116.64832640739,"human","paper","paper",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,2,"R","S",0.686378942328612,0.753362004574165,0.453992013019497
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",36,"scissors",6917,"paper",1012.44848220806,"human","scissors","rock",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,2,"S","P",0.790560365532145,0.763577763752488,0.677674809628083
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",37,"rock",1112,"rock",1451.83460438105,"tie","paper","scissors",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,"R","R",0.416641915817199,0.117767550829767,0.121346946865117
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",38,"scissors",1618,"paper",2980.04696567876,"human","rock","rock",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,2,"S","P",0.93811580390091,0.756059131038053,0.464631629675205
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",39,"rock",8535,"rock",2502.12196373,"tie","paper","scissors",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,"R","R",0.444918537139465,0.117651224152621,0.120322810534831
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",40,"scissors",1267,"paper",1934.97078274283,"human","rock","rock",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,2,"S","P",0.950673414439923,0.757895583284526,0.472818961616105
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",41,"rock",7481,"rock",1653.26537871977,"tie","paper","scissors",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,"R","R",0.464760836760066,0.117573913640725,0.119308206131672
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",42,"scissors",1425,"paper",1874.15723341207,"human","rock","rock",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,2,"S","P",0.957924118573966,0.75933899780117,0.480972369618811
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",43,"rock",2038,"rock",983.989101228264,"tie","paper","scissors",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,"R","R",0.478597608523677,0.117522596319399,0.118305173849323
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",44,"scissors",1061,"paper",1681.54272928448,"human","rock","rock",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,3,1,2,"S","P",0.962343855567975,0.760479433560678,0.489082305806419
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",45,"rock",1149,"rock",1740.60730032935,"tie","paper","scissors",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,"R","R",0.488218521054921,0.117488564435659,0.117315571790913
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",46,"scissors",1002,"scissors",1977.81826327325,"tie","rock","rock",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,3,0,2,"S","S",0.965144577526277,0.761384619158457,0.497139477791536
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",47,"rock",2117,"rock",1526.58815500535,"tie","scissors","scissors",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,2,"R","R",0.596183861960047,0.118768414348541,0.226309246385682
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",48,"paper",1591,"paper",1376.66306632205,"tie","rock","rock",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,0,2,"P","P",0.063210936538864,0.118518405069913,0.224094684444927
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",49,"rock",1117,"scissors",2677.1473318018,"human","paper","paper",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,2,"R","S",0.850547704498533,0.762105929556674,0.50513489604197
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","rps",50,"scissors",1496,"paper",2241.66091365829,"human","scissors","rock",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,2,"S","P",0.88566041546873,0.764984804109933,0.714609368665475
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",1,"fire",2379,"water",2262.73097336112,"ai",NA,NA,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,2,1,-1,1,"F","W",0.333333333333333,0.333298942911639,0.333333333333333
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",2,"water",3496,"water",2092.11662052875,"tie","water","fire",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,1,"W","W",0.333333333333333,0.293817804080178,0.230932401995389
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",3,"grass",3642,"grass",1686.99007511552,"tie","water","water",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,3,0,1,"G","G",0.333333333333333,0.346841775858337,0.217436000460114
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",4,"water",1705,"fire",2792.19529904759,"human","grass","grass",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1,"W","F",0.333333333333333,0.378545619565745,0.522518976488198
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",5,"fire",2387,"grass",1964.49698035942,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"F","G",0.333333333333333,0.573562159453847,0.720477536468293
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",6,"grass",1750,"water",2077.25965764079,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,1,"G","W",0.333333333333333,0.60432492483187,0.723222353606485
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",7,"water",1101,"fire",2225.85357826786,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,"W","F",0.333333333333333,0.631197740059953,0.725895828382342
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",8,"fire",1160,"grass",1787.63773849215,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"F","G",0.690003030677002,0.654258801100931,0.728499442376698
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",9,"grass",897,"water",1781.74428927237,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,1,"G","W",0.690003030677002,0.673775747384343,0.731034677163524
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",10,"water",736,"fire",1340.0451148861,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,"W","F",0.690003030677002,0.690119119915841,0.733503011453828
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",11,"fire",1012,"grass",1626.17425485542,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"F","G",0.862499661989199,0.703696819396279,0.73590591847412
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",12,"grass",385,"water",2347.3065681113,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,1,"G","W",0.862499661989199,0.714911030237591,0.738244863568987
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",13,"water",324,"fire",1775.81246264337,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,"W","F",0.862499661989199,0.724133665686133,0.740521302017077
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",14,"fire",480,"grass",1772.41791965864,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"F","G",0.927912895131957,0.731694941032051,0.742736677049861
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",15,"grass",701,"water",2618.35637855859,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,1,"G","W",0.927912895131957,0.73788025941757,0.744892418062359
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",16,"water",727,"fire",1191.25550022208,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,"W","F",0.927912895131957,0.74293182997137,0.746989939005133
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",17,"fire",1138,"grass",2357.2087941915,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"F","G",0.954947225986641,0.747052639783385,0.74903063694715
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",18,"grass",649,"fire",673.538645428095,"ai","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,-1,1,"G","F",0.954947225986641,0.750411328771765,0.751015890799033
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",19,"water",1306,"fire",1195.50977607755,"human","fire","grass",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,1,"W","F",0.333333333333333,0.543936565955599,0.641698511089548
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",20,"fire",1148,"grass",532.492093224584,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"F","G",0.967700556252613,0.749389331819408,0.750419675128952
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",21,"grass",724,"water",1295.26004849286,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,1,"G","W",0.803581625950089,0.752314833527489,0.752367102183181
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",22,"water",883,"fire",2060.48160947726,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,"W","F",0.954947225986641,0.754697035727169,0.754261380189172
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",23,"fire",1051,"grass",1997.64266070179,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,"F","G",0.974418501681005,0.756636114614154,0.756103833866188
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",24,"grass",827,"water",902.950528622005,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,1,"G","W",0.90538449093841,0.758214060764983,0.757895766285784
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",25,"water",1145,"fire",2126.6630931821,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,"W","F",0.967700556252613,0.759497864602181,0.759638458219079
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",26,"fire",1275,"grass",765.464875624569,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,2,"F","G",0.97825864731646,0.760542192427503,0.761333167591412
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",27,"grass",417,"water",2135.49505079965,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,2,"G","W",0.945219640185747,0.761391613175288,0.762981129036222
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",28,"water",217,"fire",638.56716700106,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,"W","F",0.974418501681005,0.76208243925446,0.764583553540518
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",29,"fire",292,"grass",2397.28869565931,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,2,"F","G",0.980585693701172,0.762644241461183,0.766141628174515
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",30,"grass",429,"fire",2397.22754570502,"ai","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,3,-1,2,"G","F",0.962928405396696,0.763101091682773,0.767656515898544
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",31,"water",725,"fire",2231.03371411095,"human","fire","grass",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,2,"W","F",0.690003030677002,0.57191347477211,0.639438610200174
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",32,"fire",1120,"grass",2468.15771848918,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,2,"F","G",0.982054956353688,0.762981341277725,0.767210573829387
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",33,"grass",371,"water",1389.02982553411,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,2,"G","W",0.824897972409757,0.763375206186668,0.768695797041347
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",34,"water",466,"fire",1480.71960242559,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,"W","F",0.97825864731646,0.763695469661786,0.770139757718409
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",35,"fire",265,"grass",1270.03644884383,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,2,"F","G",0.983009652393795,0.763955877922366,0.771543553227047
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",36,"grass",186,"water",1529.21132472262,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,2,"G","W",0.913442267572824,0.764167612570778,0.772908256677062
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",37,"water",294,"fire",2700.82992563474,"human","water","grass",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,2,"W","F",0.980585693701172,0.76433976810356,0.7742349170099
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",38,"fire",513,"grass",1899.5085065999,"human","fire","water",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,2,"F","G",0.983642533748334,0.764479740864652,0.775524559131792
"84da1b62-a156-4550-bbc9-92f644c63265","2018-07-16 16:45:56","IFLGp4SWYD1rUTXOAAAW","K5Nkl4PTNQsAkSKuAAAX","537d1b9ffdf99b2275a4019c","Level1",55,40,"Some was just repetition other was an attempt to get around me ","fwg",39,"grass",840,"water",1064.22896937872,"human","grass","fire",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,3,1,2,"G","W",0.948631261832745,0.764593545734658,0.776778184087003
